no,업체ID,업체명,시도,시군구,도로명주소,지번주소,우편번호,위도,경도,좌표_상태,전화번호,전화번호_유형,연락가능,영업상태,인허가일자,보호복_수,수동분무기_수,동력분무기_수,초미립자살포기_수,진공청소기_수,방독면_수,개방자치단체코드,최종수정일시
633,PHMB520203470022042500022,(주)세존,대구광역시,달서구,"대구광역시 달서구 성당로 125, 2층 201호 (성당동)",대구광역시 달서구 성당동 127-6,42673,35.846635,128.565662,정상,053-286-7779,유선,True,영업중,2020-10-07,10,5,0,4,1,5,3470000,2021-02-24 09:17:18
634,PHMB520263470022042500002,(주)에이스 환경클린,대구광역시,달서구,"대구광역시 달서구 구마로 212, 3층 (송현동)",대구광역시 달서구 송현동 55-1,42736,35.836798,128.550959,정상,,없음,False,영업중,2026-03-10,5,3,0,1,1,5,3470000,2026-03-12 15:06:34
635,PHMB520163470022042500006,(주)영남환경,대구광역시,달서구,"대구광역시 달서구 장기로 49, 2층 (성당동)",대구광역시 달서구 성당동 486번지 2호,42679,35.842602,128.555102,정상,,없음,False,영업중,2016-07-04,5,3,0,1,1,5,3470000,2018-07-12 17:11:22
636,PHMB520203470022042500015,(주)예천에스엠비,대구광역시,달서구,"대구광역시 달서구 장기로 201-1, 3층 (본리동)",대구광역시 달서구 본리동 62-17,42674,35.8433,128.538327,정상,,없음,False,영업중,2020-07-16,5,3,0,1,1,5,3470000,2023-05-16 13:35:38
637,PHMB520213470022042500007,(주)원케어토탈솔루션,대구광역시,달서구,대구광역시 달서구 중흥로12길 63 (송현동),,42819,35.827009,128.555978,정상,,없음,False,영업중,2021-03-09,5,3,0,2,1,5,3470000,2024-07-18 16:06:28
638,PHMB520213470022042500009,(주)이노이앤씨,대구광역시,달서구,"대구광역시 달서구 달구벌대로264길 20, 202호 (이곡동)",대구광역시 달서구 이곡동 1000-110,42696,35.849826,128.511333,정상,053-584-8858,유선,True,영업중,2021-03-15,5,3,0,1,1,5,3470000,2021-08-13 11:04:09
639,PHMB520073470022042500005,(주)이테크,대구광역시,달서구,"대구광역시 달서구 와룡로 1, 2층 (본동)",대구광역시 달서구 본동 1135-4,42729,35.832761,128.537701,정상,,없음,False,영업중,2007-08-27,5,5,1,1,1,5,3470000,2024-07-15 09:19:13
640,PHMB520213470022042500019,(주)주승에스엔에이,대구광역시,달서구,"대구광역시 달서구 학산로 198, 2층 (송현동)",대구광역시 달서구 송현동 500-28,42739,35.833651,128.54806,정상,053-641-0110,유선,True,영업중,2021-11-09,5,3,0,1,1,5,3470000,2026-09-14 17:42:10
641,PHMB520213470022042500016,(주)지성엔테크,대구광역시,달서구,"대구광역시 달서구 조암로14길 13, 3층 (월성동)",대구광역시 달서구 월성동 1437-2,42754,35.824103,128.52164,정상,,없음,False,영업중,2021-07-19,5,3,0,1,1,5,3470000,2025-03-19 11:10:01
642,PHMB520063470022042500002,(주)진성티에스,대구광역시,달서구,"대구광역시 달서구 월곡로 141, 4층 (상인동)",대구광역시 달서구 상인동 1177번지 9호,42795,35.809376,128.547303,정상,,없음,False,영업중,2006-04-07,5,5,1,1,1,5,3470000,2024-08-29 16:06:44
643,PHMB520233470022042500005,(주)천원이엔지,대구광역시,달서구,"대구광역시 달서구 월곡로 184, 상인리빙프라자 5층 504호 (상인동)",대구광역시 달서구 상인동 1525-1 상인리빙프라자,42811,35.81266,128.54501,정상,,없음,False,영업중,2023-08-16,5,3,0,1,1,5,3470000,2023-08-16 11:48:47
644,PHMB520213470022042500018,(주)청보티엠,대구광역시,달서구,"대구광역시 달서구 달서대로 719, 2층 201호 (신당동, 신당한화 꿈에그린 아파트)",대구광역시 달서구 신당동 682-30 신당한화 꿈에그린 아파트,42600,35.863684,128.489456,정상,053-782-8820,유선,True,영업중,2019-04-10,5,10,1,1,1,5,3470000,2021-09-10 13:14:32
645,PHMB519993470022042500002,(주)청솔종합관리,대구광역시,달서구,"대구광역시 달서구 월곡로 171, 1동 202호 (상인동, 보라아파트상가)",대구광역시 달서구 상인동 1106번지 1호 보라아파트상가 1동 202호,42795,35.810965,128.545166,정상,,없음,False,영업중,2002-05-29,5,6,1,1,1,5,3470000,2025-07-01 13:48:30
646,PHMB520083470022042500003,(주)태영종합관리,대구광역시,달서구,대구광역시 달서구 구마로26안길 59 (본동),대구광역시 달서구 본동 1030,42733,35.835463,128.538138,정상,053-584-7484,유선,True,영업중,2008-12-08,5,5,1,1,1,5,3470000,2021-06-02 15:47:01
647,PHMB520123470022042500001,(주)한울타리종합관리,대구광역시,달서구,"대구광역시 달서구 성서로 393, 10층 1008호 (이곡동, 로얄팰리스)",대구광역시 달서구 이곡동 1220-12 로얄팰리스,42612,35.852648,128.506627,정상,053-563-3939,유선,True,영업중,2012-03-06,5,5,1,1,1,5,3470000,2024-07-15 09:25:33
648,PHMB520253470022042500005,(주)행복한동행,대구광역시,달서구,"대구광역시 달서구 성서로 329, 2층 201호 (갈산동)",대구광역시 달서구 갈산동 100-32,42703,35.846707,128.506478,정상,053-584-2520,유선,True,영업중,2019-10-25,5,3,0,1,1,5,3470000,2025-09-10 10:40:05
649,PHMB520033470022042500001,(주)행복한세상,대구광역시,달서구,"대구광역시 달서구 와룡로43길 70, 3층 (용산동)",대구광역시 달서구 용산1동 898번지 7호,42632,35.852106,128.533178,정상,053-524-1231,유선,True,영업중,2003-04-24,5,5,1,1,1,5,3470000,2026-03-06 11:59:31
650,PHMB520113470022042500008,(주)현창씨엠,대구광역시,달서구,"대구광역시 달서구 조암남로 42, 트럼프스타 월성동 4층 402-2호 (월성동)",대구광역시 달서구 월성동 1264번지 트럼프스타,42756,35.821752,128.528064,정상,053-643-7801,유선,True,영업중,2011-10-25,5,5,1,1,1,5,3470000,2024-07-15 09:26:59
651,PHMB520223470022042500003,(주)홍당무,대구광역시,달서구,"대구광역시 달서구 성서공단북로 235, 공장동 111호 (신당동)",대구광역시 달서구 신당동 1893,42702,35.845132,128.498802,정상,053-624-1559,유선,True,영업중,2020-04-09,10,3,0,1,1,4,3470000,2026-02-27 17:13:53
652,PHMB520253470022042500006,TCH종합관리,대구광역시,달서구,"대구광역시 달서구 앞산순환로39안길 18, 1층 101호 (송현동, 프리맨)",대구광역시 달서구 송현동 1957-10 프리맨,42825,35.82264,128.551598,정상,,없음,False,영업중,2025-08-13,2,3,0,1,1,2,3470000,2025-12-01 15:43:16
653,PHMB520043470022042500002,가나안환경,대구광역시,달서구,"대구광역시 달서구 월배로24길 13, 월배시장 A동 1층 65호 (진천동)",대구광역시 달서구 진천동 241번지 3호 월배시장,42801,35.813971,128.527645,정상,,없음,False,영업중,2004-10-20,5,8,1,1,1,5,3470000,2025-01-23 14:54:50
654,PHMB520233470022042500001,강인종합관리,대구광역시,달서구,"대구광역시 달서구 야외음악당로49안길 13, 1층 (두류동)",대구광역시 달서구 두류동 144-9,42659,35.855999,128.560843,정상,,없음,False,영업중,2023-02-22,5,3,1,1,1,5,3470000,2024-07-08 13:54:37
655,PHMB520183470022042500005,그린F5대구수성달서본부(해피라이프),대구광역시,달서구,"대구광역시 달서구 문화회관길 165, 출판산업지원센터 508호 (장기동)",대구광역시 달서구 장기동 836번지 1호,42699,35.843755,128.524393,정상,,없음,False,영업중,2018-05-18,5,3,0,1,1,5,3470000,2019-07-12 17:43:27
656,PHMB520203470022042500001,그린라인 대구경북센터,대구광역시,달서구,"대구광역시 달서구 월곡로43길 26, 1층 102호 (상인동)",대구광역시 달서구 상인동 522-1,42786,35.813396,128.541096,정상,,없음,False,영업중,2020-01-02,40,7,0,5,1,5,3470000,2026-06-10 14:22:24
657,PHMB520183470022042500002,남경종합관리(주),대구광역시,달서구,"대구광역시 달서구 진천로3길 87, 1층 (진천동)",대구광역시 달서구 진천동 470번지 3호,42776,35.810062,128.521514,정상,053-588-2667,유선,True,영업중,2007-01-16,20,20,1,1,2,20,3470000,2025-09-01 14:18:40
658,PHMB520033470022042500003,남송환경,대구광역시,달서구,대구광역시 달서구 송현로 108-10 (송현동),대구광역시 달서구 송현동 1909번지 26호,42743,35.826974,128.54472,정상,,없음,False,영업중,2003-07-10,5,5,1,1,1,5,3470000,2025-03-06 17:32:41
659,PHMB520223470022042500007,다다홈케어,대구광역시,달서구,"대구광역시 달서구 송현로16길 43, 1동 3호 (송현동, 월성아파트)",대구광역시 달서구 송현동 1911 월성아파트,42743,35.826291,128.544447,정상,,없음,False,영업중,2022-12-30,5,3,0,1,1,5,3470000,2025-05-07 13:12:34
660,PHMB520013470022042500002,닥터크리너,대구광역시,달서구,"대구광역시 달서구 송현로 6, 4층 (송현동)",대구광역시 달서구 송현동 1950번지 20호 4층,42825,35.820791,128.550778,정상,,없음,False,영업중,2001-03-21,5,5,1,1,1,5,3470000,2025-12-02 13:43:37
661,PHMB520173470022042500010,달서시니어클럽백세GREEN,대구광역시,달서구,"대구광역시 달서구 감삼1길 96, 2층 (감삼동)",대구광역시 달서구 감삼동 282번지 4호 2층,42653,35.845592,128.538141,정상,053-626-8310,유선,True,영업중,2017-05-17,29,3,0,2,1,5,3470000,2025-08-28 14:33:38
662,PHMB520173470022042500009,대구광역시학교안전공제회,대구광역시,달서구,"대구광역시 달서구 당산로 121, 106호 (감삼동, 대구광역시교육연수원)",대구광역시 달서구 감삼동 198번지 4호 대구광역시교육연수원 106호,42651,35.848131,128.544825,정상,053-231-0922,유선,True,영업중,2003-08-01,5,5,1,1,1,5,3470000,2024-07-11 14:05:52
663,PHMB520153470022042500001,대구달서행복지역자활센터,대구광역시,달서구,대구광역시 달서구 상화로 373 (상인동),대구광역시 달서구 상인동 1564번지 상인비둘기아파트2단지,42813,35.80897,128.555533,정상,053-644-1080,유선,True,영업중,2015-01-19,5,5,0,2,2,5,3470000,2024-08-27 15:16:49
664,PHMB520263470022042500007,대한종합환경,대구광역시,달서구,"대구광역시 달서구 월곡로28길 21, 1층 (상인동)",대구광역시 달서구 상인동 1175-1,42815,35.810044,128.54787,정상,,없음,False,영업중,2026-06-16,4,3,0,1,2,4,3470000,2026-06-16 11:21:21
665,PHMB520243470022042500014,대호건설,대구광역시,달서구,"대구광역시 달서구 야외음악당로 103, 2층 (성당동)",대구광역시 달서구 성당동 670-25,42655,35.846304,128.551458,정상,,없음,False,영업중,2024-12-05,5,3,0,1,1,5,3470000,2024-12-05 13:42:15
666,PHMB519983470022042500002,도시환경(주),대구광역시,달서구,대구광역시 달서구 와룡로43길 70 (용산동),대구광역시 달서구 용산동 898번지 7호,42632,35.852106,128.533178,정상,,없음,False,영업중,1999-10-18,5,5,1,1,1,5,3470000,2024-07-15 09:16:53
667,PHMB520213470022042500001,동건텍,대구광역시,달서구,"대구광역시 달서구 달구벌대로 1732-17, 1층 (두류동)",대구광역시 달서구 두류동 487-9,42646,35.856332,128.555077,정상,,없음,False,영업중,2021-01-04,5,3,0,3,1,5,3470000,2021-01-04 11:35:37
668,PHMB520213470022042500013,동명이엔지(주),대구광역시,달서구,대구광역시 달서구 달구벌대로378길 156 (두류동),대구광역시 달서구 두류동 1253-4,42665,35.854858,128.570134,정상,,없음,False,영업중,2021-06-07,5,3,0,1,1,5,3470000,2025-09-01 14:13:52
669,PHMB520213470022042500011,두드림주식회사,대구광역시,달서구,"대구광역시 달서구 상화북로 209, 6층 601호 (상인동)",대구광역시 달서구 상인동 1546-5,42806,35.814625,128.548033,정상,053-721-8951,유선,True,영업중,2021-04-06,5,3,0,1,1,5,3470000,2024-07-29 14:18:54
670,PHMB520193470022042500004,디앤피,대구광역시,달서구,"대구광역시 달서구 학산로47길 13, 1층 (송현동)",대구광역시 달서구 송현동 118번지 1호,42736,35.834543,128.551352,정상,053-621-5414,유선,True,영업중,2019-11-25,5,3,0,1,1,5,3470000,2024-07-09 13:38:06
671,PHMB520263470022042500006,디엔에이치 종합관리,대구광역시,달서구,"대구광역시 달서구 두류공원로50길 100, 1층 (두류동)",대구광역시 달서구 두류동 112-10,42660,35.857725,128.564081,정상,,없음,False,영업중,2026-06-02,4,3,0,1,10,4,3470000,2026-06-02 11:20:20
672,PHMB520263470022042500011,리본클린,대구광역시,달서구,"대구광역시 달서구 장기로 7, 1층 (성당동)",대구광역시 달서구 성당동 198-62,42679,35.839754,128.557644,정상,,없음,False,영업중,2026-09-02,5,3,0,1,1,5,3470000,2026-09-02 13:53:17
673,PHMB520253470022042500004,마스터클린홈케어 달서점,대구광역시,달서구,"대구광역시 달서구 서당로9길 55, 5층 5A-2호 (신당동)",대구광역시 달서구 신당동 1721-1,42608,35.855917,128.492463,정상,,없음,False,영업중,2025-03-17,2,3,0,1,1,2,3470000,2025-03-17 14:59:01
674,PHMB520263470022042500008,바른종합관리,대구광역시,달서구,"대구광역시 달서구 구마로 212, 3층 (송현동)",대구광역시 달서구 송현동 55-1,42736,35.836798,128.550959,정상,,없음,False,영업중,2026-07-16,5,3,0,1,1,5,3470000,2026-07-16 14:16:43
675,PHMB520263470022042500010,방역수비대,대구광역시,달서구,"대구광역시 달서구 상화북로 195, 상가동 지하층 B04호 (상인동, 상인성지한서타운)",대구광역시 달서구 상인동 1522 상인성지한서타운,42812,35.814524,128.546805,정상,,없음,False,영업중,2026-08-31,5,3,0,1,1,5,3470000,2026-08-31 13:49:27
676,PHMB520133470022042500002,베스트원,대구광역시,달서구,"대구광역시 달서구 와룡로32길 83, 1층 (감삼동)",대구광역시 달서구 감삼동 182번지 10호,42652,35.846225,128.541911,정상,070-8196-5119,인터넷전화,True,영업중,2013-02-13,5,5,1,1,1,5,3470000,2019-01-19 17:10:20
677,PHMB520103470022042500008,베스트환경,대구광역시,달서구,"대구광역시 달서구 와룡로4길 3, 1층 (본동)",대구광역시 달서구 본동 987,42733,35.834411,128.537838,정상,053-270-8220,유선,True,영업중,2010-11-25,5,5,1,1,1,5,3470000,2022-05-24 13:22:26
678,PHMB520173470022042500005,블루원,대구광역시,달서구,대구광역시 달서구 중흥로11길 12 (송현동),대구광역시 달서구 송현동 2011번지 5호,42817,35.829793,128.558512,정상,053-626-8409,유선,True,영업중,2017-03-24,5,3,0,1,1,5,3470000,2017-03-24 11:49:12
679,PHMB520213470022042500017,비케이종합관리,대구광역시,달서구,"대구광역시 달서구 당산로 107-1, 1층 (감삼동)",대구광역시 달서구 감삼동 207-13,42651,35.847091,128.544875,정상,,없음,False,영업중,2021-08-18,5,3,0,1,1,5,3470000,2024-12-31 17:12:03
680,PHMB520243470022042500005,사회복지법인 자용복지재단,대구광역시,달서구,"대구광역시 달서구 죽전4길 40, 3층 (감삼동)",대구광역시 달서구 감삼동 52-2,42640,35.854808,128.54237,정상,053-565-1822,유선,True,영업중,2024-03-13,5,3,0,1,1,5,3470000,2024-03-13 16:13:19
681,PHMB520203470022042500023,세존(SEZON)대구서부지사,대구광역시,달서구,"대구광역시 달서구 성당로 125, 2층 203호 (성당동)",대구광역시 달서구 성당동 127-6,42673,35.846635,128.565662,정상,,없음,False,영업중,2018-08-20,5,3,0,1,1,5,3470000,2020-10-08 16:37:54
682,PHMB520073470022042500004,에어존,대구광역시,달서구,대구광역시 달서구 상화로7길 148 (진천동),대구광역시 달서구 진천동 291번지 2호,42774,35.809481,128.526477,정상,,없음,False,영업중,2007-07-13,5,5,1,1,1,5,3470000,2024-07-15 09:24:46
683,PHMB520213470022042500014,에이팜통상,대구광역시,달서구,"대구광역시 달서구 상화북로 195, 상가동 지하층 B4호 (상인동, 상인성지한서타운)",대구광역시 달서구 상인동 1522 상인성지한서타운,42812,35.814524,128.546805,정상,,없음,False,영업중,2021-06-23,5,3,0,1,1,5,3470000,2021-06-23 15:40:55
684,PHMB520183470022042500001,엔케이 주식회사(영남지사),대구광역시,달서구,대구광역시 달서구 성서동로66길 6 (장기동),대구광역시 달서구 장기동 151번지 4호,42698,35.849524,128.516137,정상,1899-2055,대표번호,True,영업중,2018-01-09,10,3,0,1,1,5,3470000,2025-06-26 09:36:53
685,PHMB520263470022042500004,여성장애인보호작업장,대구광역시,달서구,"대구광역시 달서구 월배로 410, 4층 (송현동)",대구광역시 달서구 송현동 220-3,42818,35.830803,128.552016,정상,053-637-6054,유선,True,영업중,2026-03-20,5,4,0,3,3,7,3470000,2026-03-20 15:25:37
686,PHMB520153470022042500009,예스크린업,대구광역시,달서구,대구광역시 달서구 월곡로53길 55 (상인동),대구광역시 달서구 상인동 1411번지 4호,42787,35.8162,128.53628,정상,,없음,False,영업중,2015-07-01,5,3,0,1,1,5,3470000,2024-07-11 13:48:32
687,PHMB520263470022042500003,오케이 이노베이션,대구광역시,달서구,"대구광역시 달서구 호산로2길 49, 2층 (호산동)",대구광역시 달서구 호산동 705-12,42712,35.841018,128.483619,정상,,없음,False,영업중,2026-03-13,11,3,0,1,1,5,3470000,2026-03-13 16:35:46
